country,site,latitude,longitude,habitat_type,wood_used,wood_origin,N_pc,C_pc,P_pc,Mg_pc,Ca_pc,K_pc,Al_pc,Mn_pc,plot,tag,treatment,deployment_date,harvest_date,date_diff,initial_wt,final_wt,k_value,termite_discovery,fungal_damage,termite_damage
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-05,06-T11,T,9/16/2016,2018-09-06T00:00:00Z,720,196.61,173.2,0.064311939,1,0,1
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-05,06-C23,C,9/16/2016,2018-10-25T00:00:00Z,769,206.03,199.1,0.016250812,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-05,06-C19,C,9/16/2016,2017-09-16T00:00:00Z,365,175.56,169.3,0.036333445,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-05,06-T23,T,9/16/2016,2017-09-16T00:00:00Z,365,197.97,187.8,0.052774059,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-T13,T,9/16/2016,2018-09-06T00:00:00Z,720,195.18,134.2,0.190026885,1,0,3
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-C47,C,9/16/2016,2018-09-06T00:00:00Z,720,185.27,177,0.023165214,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-C17,C,9/16/2016,2017-09-16T00:00:00Z,365,191.86,186.8,0.02674572,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-T06,T,9/16/2016,2017-09-16T00:00:00Z,365,208.51,189.1,0.097777951,1,0,4
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-07,06-T24,T,9/16/2016,2018-09-06T00:00:00Z,720,197.97,188.2,0.025674172,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-07,06-C22,C,9/16/2016,2018-09-06T00:00:00Z,720,195.54,190.7,0.012714479,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-07,06-C32,C,9/16/2016,2017-09-16T00:00:00Z,365,193.18,181.2,0.064064853,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-07,06-T29,T,9/16/2016,2017-09-16T00:00:00Z,365,219.19,212.5,0.031018176,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-C40,C,9/16/2016,2018-09-06T00:00:00Z,720,188.77,178.5,0.028378272,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-T42,T,9/16/2016,2018-09-06T00:00:00Z,720,200.34,183.2,0.045370884,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-C33,C,9/16/2016,2017-09-16T00:00:00Z,365,193.67,184,0.051255004,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-T14,T,9/16/2016,2017-09-16T00:00:00Z,365,195.74,186,0.051075534,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-09,06-C59,C,9/16/2016,2018-09-06T00:00:00Z,720,189.12,182.1,0.019188686,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-09,06-T09,T,9/16/2016,2018-09-06T00:00:00Z,720,196.67,189.9,0.017770214,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-09,06-C51,C,9/16/2016,2017-09-16T00:00:00Z,365,196.87,189,0.04082454,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-09,06-T49,T,9/16/2016,2017-09-16T00:00:00Z,365,196.26,190.4,0.030333951,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-T38,T,9/16/2016,2018-09-06T00:00:00Z,720,190.78,184.4,0.017254826,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-C03,C,9/16/2016,2018-09-06T00:00:00Z,720,201.39,189.8,0.030068415,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-C02,C,9/16/2016,2017-09-16T00:00:00Z,365,204.21,195.8,0.042083951,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-T58,T,9/16/2016,2017-09-16T00:00:00Z,365,173.87,165.8,0.047558203,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-11,06-T26,T,9/16/2016,2018-09-06T00:00:00Z,720,214.41,135.5,0.232805495,1,0,3
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-11,06-C28,C,9/16/2016,2018-09-06T00:00:00Z,720,191.55,183.1,0.022887184,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-11,06-C27,C,9/16/2016,2017-09-16T00:00:00Z,365,177.54,169.2,0.048147444,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-11,06-T46,T,9/16/2016,2017-09-16T00:00:00Z,365,181.7,172.9,0.049677585,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-T53,T,9/16/2016,2018-09-06T00:00:00Z,720,217.57,209.1,0.020143553,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-C45,C,9/16/2016,2018-09-06T00:00:00Z,720,194.33,204.8,-0.026620713,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-C53,C,9/16/2016,2017-09-16T00:00:00Z,365,195.94,187.1,0.046196877,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-T33,T,9/16/2016,2017-09-16T00:00:00Z,365,217.74,205,0.060333007,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-13,06-C55,C,9/16/2016,2018-09-06T00:00:00Z,720,198.37,191.7,0.017350554,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-13,06-T01,T,9/16/2016,2018-09-06T00:00:00Z,720,204.09,192.7,0.029131984,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-13,06-C39,C,9/16/2016,2017-09-16T00:00:00Z,365,198.32,184.5,0.072281899,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-13,06-T28,T,9/16/2016,2017-09-16T00:00:00Z,365,231.48,223,0.037347268,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-C60,C,9/16/2016,2018-09-06T00:00:00Z,720,178.23,170.4,0.022790705,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-T22,T,9/16/2016,2018-09-06T00:00:00Z,720,193.03,185.7,0.019638858,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-C48,C,9/16/2016,2017-09-16T00:00:00Z,365,187.9,180.5,0.040206649,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-T44,T,9/16/2016,2017-09-16T00:00:00Z,365,194.59,180.7,0.074107307,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-15,06-C15,C,9/16/2016,2018-09-06T00:00:00Z,720,181.31,169.7,0.033570585,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-15,06-T32,T,9/16/2016,2018-09-06T00:00:00Z,720,195.75,180.6,0.040864218,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-15,06-C16,C,9/16/2016,2017-09-16T00:00:00Z,365,186.26,180,0.034210112,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-15,06-T57,T,9/16/2016,2017-09-16T00:00:00Z,365,198.54,189.6,0.046105559,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-C13,C,9/16/2016,2018-09-06T00:00:00Z,720,189.6,180.4,0.025232678,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-C56,C,9/16/2016,2018-09-06T00:00:00Z,720,191.12,183.9,0.019535483,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-C46,C,9/16/2016,2017-09-16T00:00:00Z,365,191.96,184.9,0.037497544,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-T55,T,9/16/2016,2017-09-16T00:00:00Z,365,171.3,133.2,0.251736952,1,0,4
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-17,06-C49,C,9/16/2016,2018-09-06T00:00:00Z,720,193.04,186,0.018846265,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-17,06-T36,T,9/16/2016,2018-09-06T00:00:00Z,720,191.28,186.2,0.013654749,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-17,06-C06,C,9/16/2016,2017-09-16T00:00:00Z,365,196.74,189.6,0.03699179,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-17,06-T31,T,9/16/2016,2017-09-16T00:00:00Z,365,208.41,199.6,0.043221513,1,0,1
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-C38,C,9/16/2016,2018-09-06T00:00:00Z,720,203.38,192.2,0.028682095,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-T20,T,9/16/2016,2018-09-06T00:00:00Z,720,204.3,196.6,0.01948928,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-C05,C,9/16/2016,2017-09-16T00:00:00Z,365,190.87,179,0.064250739,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-T19,T,9/16/2016,2017-09-16T00:00:00Z,365,192.97,187.2,0.030377965,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-19,06-T39,T,9/16/2016,2018-09-06T00:00:00Z,720,183.75,174.6,0.025911695,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-19,06-C10,C,9/16/2016,2018-09-06T00:00:00Z,720,212.28,202.1,0.024930105,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-19,06-C09,C,9/16/2016,2017-09-16T00:00:00Z,365,204.37,195.2,0.045938846,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-19,06-T08,T,9/16/2016,2017-09-16T00:00:00Z,365,208,202.1,0.028795165,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-T41,T,9/16/2016,2018-09-06T00:00:00Z,720,182.87,148,0.107324271,1,0,3
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-C58,C,9/16/2016,2018-09-06T00:00:00Z,720,187.16,177.2,0.027741157,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-C01,C,9/16/2016,2017-09-16T00:00:00Z,365,204.87,197.6,0.036155593,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-T40,T,9/16/2016,2017-09-16T00:00:00Z,365,192.35,177.4,0.080964977,1,0,4
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-02,06-T21,T,9/16/2016,2017-09-16T00:00:00Z,365,200.66,197.881,0.013955717,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-02,06-C08,C,9/16/2016,2017-09-16T00:00:00Z,365,193.29,187.148,0.032314657,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-04,06-C43,C,9/16/2016,2017-09-16T00:00:00Z,365,190.99,184.943,0.032197204,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-04,06-C42,C,9/16/2016,2017-09-16T00:00:00Z,365,186.92,183.733,0.017208719,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-C31,C,9/16/2016,2017-09-16T00:00:00Z,365,195.54,188.184,0.038372903,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,06-T30,T,9/16/2016,2017-09-16T00:00:00Z,365,210.93,199.628,0.055106467,1,0,3
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-C30,C,9/16/2016,2017-09-16T00:00:00Z,365,185.92,178.15,0.042721295,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,06-T25,T,9/16/2016,2017-09-16T00:00:00Z,365,194.55,186.938,0.039939851,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-T05,T,9/16/2016,2017-09-16T00:00:00Z,365,175.34,169.525,0.033752555,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,06-C04,C,9/16/2016,2017-09-16T00:00:00Z,365,177.83,168.622,0.053204391,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-C11,C,9/16/2016,2017-09-16T00:00:00Z,365,188.37,179.534,0.048078828,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,06-C37,C,9/16/2016,2017-09-16T00:00:00Z,365,193.61,183.208,0.05526137,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-C26,C,9/16/2016,2017-09-16T00:00:00Z,365,195.93,189.226,0.034837384,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-14,06-T50,T,9/16/2016,2017-09-16T00:00:00Z,365,184.47,179.355,0.028140993,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-T17,T,9/16/2016,2017-09-16T00:00:00Z,365,190.48,106.882,0.578214684,1,0,4
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,06-T43,T,9/16/2016,2017-09-16T00:00:00Z,365,186.75,110.87,0.521774118,1,0,4
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-C44,C,9/16/2016,2017-09-16T00:00:00Z,365,190.41,187.005,0.018059141,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,06-T10,T,9/16/2016,2017-09-16T00:00:00Z,365,201.15,194.974,0.031206227,0,0,0
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-T48,T,9/16/2016,2017-09-16T00:00:00Z,365,178.12,143.855,0.213795265,1,0,3
Australia,GreatWesternWoodlands,-30.192,120.6556,Woodland,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,06-C14,C,9/16/2016,2017-09-16T00:00:00Z,365,219.76,209.454,0.048063821,0,0,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-02,07-C15,C,3/2/2017,2019-04-02T00:00:00Z,761,212.61,86.083,0.43395283,1,0,4
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-06,07-C20,C,3/2/2017,2019-04-02T00:00:00Z,761,218.29,131.099,0.244717413,0,0,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-08,07-C30,C,3/2/2017,2019-04-02T00:00:00Z,761,235,175.19,0.140971751,1,1,2
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-10,07-C26,C,3/2/2017,2019-04-02T00:00:00Z,761,210.66,179.422,0.077034856,0,1,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-12,07-C23,C,3/2/2017,2019-04-02T00:00:00Z,761,220.87,108.188,0.342549626,0,2,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-16,07-C03,C,3/2/2017,2019-04-02T00:00:00Z,761,228.82,190.613,0.087683123,0,2,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,07-C32,C,3/2/2017,2019-04-02T00:00:00Z,761,209.41,162.453,0.121864893,0,3,0
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-18,07-T02,T,3/2/2017,2019-04-02T00:00:00Z,761,215.73,162.47,0.136085105,1,0,4
Australia,Litchfield,-13.1805,130.7953,Savannah,Pinus_radiata,Australia,0.166974068,48.62563943,0.003247226,0.078750955,0.170988215,0.099921213,0.006605013,5.94E-04,BS-20,07-T22,T,3/2/2017,2019-04-02T00:00:00Z,761,220.56,166.531,0.134861873,1,0,2
